Date,Open,High,Low,Close,Adj Close,Volume
1999-07-30,2657.830078,2676.449951,2631.870117,2638.489990,2638.489990,877260000
1999-08-02,2638.310059,2670.810059,2617.219971,2623.629883,2623.629883,754220000
1999-08-03,2647.810059,2649.209961,2564.250000,2587.989990,2587.989990,1013500000
1999-08-04,2590.199951,2604.110107,2538.879883,2540.000000,2540.000000,964170000
1999-08-05,2539.239990,2565.830078,2474.409912,2565.830078,2565.830078,1167110000
1999-08-06,2552.030029,2592.330078,2535.629883,2547.969971,2547.969971,813730000
1999-08-09,2562.050049,2563.719971,2517.459961,2518.979980,2518.979980,748210000
1999-08-10,2513.139893,2521.649902,2442.219971,2490.110107,2490.110107,978230000
1999-08-11,2532.540039,2565.149902,2490.110107,2564.979980,2564.979980,911460000
1999-08-12,2567.209961,2586.100098,2548.510010,2549.489990,2549.489990,916770000
1999-08-13,2590.169922,2637.820068,2590.169922,2637.810059,2637.810059,934220000
1999-08-16,2644.669922,2661.149902,2623.050049,2645.280029,2645.280029,781570000
1999-08-17,2674.469971,2680.000000,2631.340088,2671.229980,2671.229980,898390000
1999-08-18,2671.129883,2683.149902,2657.389893,2657.729980,2657.729980,1045290000
1999-08-19,2637.739990,2657.739990,2612.280029,2621.429932,2621.429932,868280000
1999-08-20,2635.050049,2648.409912,2620.209961,2648.330078,2648.330078,795140000
1999-08-23,2670.699951,2719.909912,2648.330078,2719.570068,2719.570068,915630000
1999-08-24,2708.800049,2777.000000,2708.060059,2752.370117,2752.370117,1032160000
1999-08-25,2772.820068,2810.100098,2750.719971,2805.600098,2805.600098,1035950000
1999-08-26,2808.419922,2819.899902,2774.110107,2774.620117,2774.620117,1100060000
1999-08-27,2792.469971,2795.179932,2752.479980,2758.899902,2758.899902,806090000
1999-08-30,2763.830078,2769.070068,2703.100098,2712.689941,2712.689941,795940000
1999-08-31,2717.260010,2739.899902,2671.669922,2739.350098,2739.350098,970590000
1999-09-01,2752.330078,2768.550049,2739.110107,2750.800049,2750.800049,919330000
1999-09-02,2716.149902,2750.820068,2698.179932,2734.239990,2734.239990,836160000
1999-09-03,2793.659912,2843.110107,2734.239990,2843.110107,2843.110107,910410000
1999-09-07,2840.120117,2860.159912,2833.020020,2837.260010,2837.260010,911230000
1999-09-08,2824.020020,2851.120117,2806.600098,2808.739990,2808.739990,1005950000
1999-09-09,2826.600098,2852.040039,2807.949951,2852.020020,2852.020020,1029970000
1999-09-10,2880.729980,2897.530029,2855.280029,2887.060059,2887.060059,1129430000
1999-09-13,2879.780029,2883.360107,2844.760010,2844.770020,2844.770020,984440000
1999-09-14,2843.530029,2870.260010,2837.929932,2868.290039,2868.290039,1013000000
1999-09-15,2887.229980,2888.899902,2813.250000,2814.169922,2814.169922,1059050000
1999-09-16,2820.840088,2820.840088,2756.030029,2806.719971,2806.719971,960310000
1999-09-17,2825.860107,2869.649902,2824.189941,2869.620117,2869.620117,1005060000
1999-09-20,2877.530029,2890.719971,2858.790039,2886.149902,2886.149902,803340000
1999-09-21,2863.560059,2863.560059,2819.689941,2821.100098,2821.100098,1035910000
1999-09-22,2832.100098,2858.189941,2802.179932,2858.159912,2858.159912,1029880000
1999-09-23,2879.899902,2880.100098,2741.939941,2749.830078,2749.830078,1170630000
1999-09-24,2728.229980,2746.780029,2684.699951,2740.409912,2740.409912,1152000000
1999-09-27,2781.419922,2794.159912,2758.959961,2761.750000,2761.750000,942310000
1999-09-28,2752.239990,2763.750000,2694.739990,2756.250000,2756.250000,1103400000
1999-09-29,2756.250000,2772.429932,2728.899902,2730.270020,2730.270020,1121110000
1999-09-30,2744.350098,2765.409912,2717.889893,2746.159912,2746.159912,1210570000
1999-10-01,2729.040039,2739.770020,2698.010010,2736.850098,2736.850098,973610000
1999-10-04,2751.540039,2795.989990,2747.689941,2795.969971,2795.969971,914660000
1999-10-05,2795.969971,2833.959961,2765.370117,2799.669922,2799.669922,1193260000
1999-10-06,2822.600098,2857.429932,2822.600098,2857.209961,2857.209961,1170050000
1999-10-07,2874.750000,2886.199951,2847.179932,2860.699951,2860.699951,1216890000
1999-10-08,2861.719971,2886.590088,2825.860107,2886.570068,2886.570068,1035030000
1999-10-11,2890.729980,2920.729980,2890.540039,2915.949951,2915.949951,873260000
1999-10-12,2921.409912,2923.320068,2869.439941,2872.429932,2872.429932,1004090000
1999-10-13,2834.939941,2864.219971,2787.860107,2801.270020,2801.270020,1004720000
1999-10-14,2816.020020,2821.689941,2766.459961,2806.840088,2806.840088,1015490000
1999-10-15,2748.100098,2763.040039,2704.280029,2731.830078,2731.830078,1074740000
1999-10-18,2726.300049,2730.489990,2632.010010,2689.149902,2689.149902,997350000
1999-10-19,2725.570068,2729.300049,2674.899902,2688.179932,2688.179932,1093110000
1999-10-20,2745.620117,2788.129883,2728.000000,2788.129883,2788.129883,1053700000
1999-10-21,2727.739990,2805.070068,2724.739990,2801.949951,2801.949951,1123220000
1999-10-22,2827.229980,2843.600098,2807.540039,2816.520020,2816.520020,1175300000
1999-10-25,2813.290039,2832.659912,2793.540039,2815.949951,2815.949951,933190000
1999-10-26,2851.989990,2859.919922,2811.199951,2811.469971,2811.469971,1067420000
1999-10-27,2811.939941,2812.500000,2768.870117,2802.520020,2802.520020,1075340000
1999-10-28,2832.810059,2875.479980,2830.080078,2875.219971,2875.219971,1249160000
1999-10-29,2919.370117,2978.629883,2919.370117,2966.429932,2966.429932,1441380000
1999-11-01,2970.929932,2997.899902,2967.629883,2967.649902,2967.649902,1076080000
1999-11-02,2984.429932,3014.840088,2971.679932,2981.629883,2981.629883,1248540000
1999-11-03,3021.530029,3040.939941,3011.939941,3028.510010,3028.510010,1339050000
1999-11-04,3067.080078,3077.409912,3030.310059,3055.949951,3055.949951,1364610000
1999-11-05,3100.129883,3118.060059,3081.459961,3102.290039,3102.290039,1346320000
1999-11-08,3072.040039,3148.199951,3068.860107,3143.969971,3143.969971,1300800000
1999-11-09,3172.989990,3174.810059,3099.219971,3125.040039,3125.040039,1470420000
1999-11-10,3126.090088,3186.570068,3122.040039,3155.959961,3155.959961,1433250000
1999-11-11,3186.409912,3201.379883,3169.040039,3197.290039,3197.290039,1382840000
1999-11-12,3220.979980,3222.989990,3124.770020,3221.149902,3221.149902,1409070000
1999-11-15,3230.260010,3236.350098,3214.580078,3219.540039,3219.540039,1283340000
1999-11-16,3242.919922,3295.520020,3235.199951,3295.520020,3295.520020,1486980000
1999-11-17,3308.879883,3324.239990,3268.850098,3269.389893,3269.389893,1652650000
1999-11-18,3301.489990,3347.110107,3288.679932,3347.110107,3347.110107,1592920000
1999-11-19,3351.750000,3373.000000,3335.629883,3369.250000,3369.250000,1422350000
1999-11-22,3399.060059,3400.229980,3357.679932,3392.560059,3392.560059,1374760000
1999-11-23,3408.679932,3411.229980,3320.669922,3342.870117,3342.870117,1456310000
1999-11-24,3351.659912,3420.500000,3328.030029,3420.500000,3420.500000,1290550000
1999-11-26,3455.139893,3469.350098,3444.129883,3447.810059,3447.810059,730780000
1999-11-29,3458.129883,3468.320068,3421.360107,3421.370117,3421.370117,1543750000
1999-11-30,3424.610107,3424.610107,3326.530029,3336.159912,3336.159912,1548680000
1999-12-01,3341.100098,3375.800049,3321.570068,3353.709961,3353.709961,1434310000
1999-12-02,3371.850098,3452.780029,3371.850098,3452.780029,3452.780029,1458170000
1999-12-03,3507.300049,3553.560059,3507.300049,3520.629883,3520.629883,1539060000
1999-12-06,3531.239990,3570.909912,3507.719971,3546.010010,3546.010010,1373230000
1999-12-07,3573.300049,3589.060059,3532.409912,3586.919922,3586.919922,1564600000
1999-12-08,3588.820068,3625.469971,3579.510010,3586.080078,3586.080078,1676620000
1999-12-09,3643.570068,3647.550049,3514.909912,3594.169922,3594.169922,1787570000
1999-12-10,3633.550049,3636.649902,3560.909912,3620.239990,3620.239990,1594040000
1999-12-13,3624.669922,3668.159912,3597.979980,3658.169922,3658.169922,1582860000
1999-12-14,3669.209961,3669.850098,3571.260010,3571.659912,3571.659912,1596410000
1999-12-15,3546.729980,3621.979980,3503.699951,3621.949951,3621.949951,1648290000
1999-12-16,3669.229980,3715.250000,3666.229980,3715.060059,3715.060059,1430310000
1999-12-17,3792.229980,3796.800049,3742.679932,3753.060059,3753.060059,1572710000
1999-12-20,3782.060059,3801.929932,3747.790039,3783.870117,3783.870117,1324450000
1999-12-21,3798.250000,3911.169922,3785.780029,3911.149902,3911.149902,1486980000
1999-12-22,3935.489990,3948.479980,3878.060059,3937.300049,3937.300049,1473570000
1999-12-23,3966.459961,4001.629883,3958.169922,3969.439941,3969.439941,1272680000
1999-12-27,4001.899902,4001.899902,3902.350098,3975.379883,3975.379883,1154650000
1999-12-28,3977.879883,4022.510010,3943.040039,3972.110107,3972.110107,1237130000
1999-12-29,3990.540039,4041.540039,3987.879883,4041.459961,4041.459961,1158430000
1999-12-30,4079.030029,4090.610107,4026.189941,4036.870117,4036.870117,1107160000
1999-12-31,4056.989990,4082.370117,4032.330078,4069.310059,4069.310059,762980000
2000-01-03,4186.189941,4192.189941,3989.709961,4131.149902,4131.149902,1510070000
2000-01-04,4020.000000,4073.250000,3898.229980,3901.689941,3901.689941,1511840000
2000-01-05,3854.350098,3924.209961,3734.870117,3877.540039,3877.540039,1735670000
2000-01-06,3834.439941,3868.760010,3715.620117,3727.129883,3727.129883,1598320000
2000-01-07,3711.090088,3882.669922,3711.090088,3882.620117,3882.620117,1634930000
2000-01-10,4002.229980,4072.360107,3958.830078,4049.669922,4049.669922,1691710000
2000-01-11,4031.379883,4066.659912,3904.820068,3921.189941,3921.189941,1694460000
2000-01-12,3950.949951,3950.979980,3834.530029,3850.020020,3850.020020,1525900000
2000-01-13,3915.139893,3957.469971,3858.219971,3957.209961,3957.209961,1476970000
2000-01-14,4045.719971,4091.949951,4045.719971,4064.270020,4064.270020,1656630000
2000-01-18,4059.649902,4148.000000,4053.209961,4130.810059,4130.810059,1585230000
2000-01-19,4116.270020,4164.649902,4084.729980,4151.290039,4151.290039,1652210000
2000-01-20,4205.060059,4227.350098,4143.609863,4189.509766,4189.509766,1851300000
2000-01-21,4236.649902,4238.000000,4168.299805,4235.399902,4235.399902,1923680000
2000-01-24,4290.379883,4303.149902,4095.310059,4096.080078,4096.080078,1989050000
2000-01-25,4124.750000,4167.629883,4028.510010,4167.410156,4167.410156,1743630000
2000-01-26,4174.720215,4174.720215,4069.909912,4069.909912,4069.909912,1717000000
2000-01-27,4120.500000,4140.089844,3973.590088,4039.560059,4039.560059,1798460000
2000-01-28,4010.139893,4048.310059,3856.229980,3887.070068,3887.070068,1616370000
2000-01-31,3873.840088,3940.459961,3748.030029,3940.350098,3940.350098,1507630000
2000-02-01,3961.070068,4053.159912,3911.840088,4051.979980,4051.979980,1398240000
2000-02-02,4059.030029,4125.750000,4051.439941,4073.959961,4073.959961,1527880000
2000-02-03,4134.649902,4211.060059,4085.530029,4210.979980,4210.979980,1722330000
2000-02-04,4242.149902,4294.839844,4229.200195,4244.140137,4244.140137,1751450000
2000-02-07,4274.029785,4321.959961,4244.740234,4321.770020,4321.770020,1625540000
2000-02-08,4370.009766,4428.479980,4370.009766,4427.500000,4427.500000,1971180000
2000-02-09,4460.180176,4460.759766,4362.740234,4363.240234,4363.240234,1775590000
2000-02-10,4390.160156,4485.669922,4357.689941,4485.629883,4485.629883,1813590000
2000-02-11,4489.330078,4489.790039,4360.540039,4395.450195,4395.450195,1738590000
2000-02-14,4434.379883,4435.959961,4355.540039,4418.549805,4418.549805,1600850000
2000-02-15,4415.520020,4440.620117,4291.100098,4420.770020,4420.770020,1708930000
2000-02-16,4427.189941,4477.640137,4413.660156,4427.649902,4427.649902,1782130000
2000-02-17,4483.009766,4553.140137,4444.750000,4548.919922,4548.919922,2008440000
2000-02-18,4563.720215,4564.450195,4404.609863,4411.740234,4411.740234,1898410000
2000-02-22,4432.830078,4443.939941,4291.009766,4382.120117,4382.120117,1772290000
2000-02-23,4406.879883,4567.970215,4401.379883,4550.330078,4550.330078,1892800000
2000-02-24,4583.890137,4620.029785,4495.200195,4617.649902,4617.649902,1944050000
2000-02-25,4618.830078,4662.930176,4576.189941,4590.500000,4590.500000,1825500000
2000-02-28,4575.069824,4626.720215,4466.419922,4577.850098,4577.850098,1798070000
2000-02-29,4646.640137,4698.459961,4637.169922,4696.689941,4696.689941,2088840000
2000-03-01,4732.819824,4796.899902,4732.819824,4784.080078,4784.080078,2232340000
2000-03-02,4816.810059,4829.009766,4705.450195,4754.509766,4754.509766,2137080000
2000-03-03,4846.009766,4914.790039,4813.819824,4914.790039,4914.790039,2136530000
2000-03-06,4935.649902,4980.149902,4887.879883,4904.850098,4904.850098,2015580000
2000-03-07,4991.970215,5006.779785,4829.879883,4847.839844,4847.839844,2156410000
2000-03-08,4920.859863,4923.140137,4722.140137,4897.259766,4897.259766,2020130000
2000-03-09,4913.080078,5047.959961,4857.569824,5046.859863,5046.859863,2006810000
2000-03-10,5060.339844,5132.520020,5039.350098,5048.620117,5048.620117,1992170000
